,index,table_id,annotator_id,premise,hypothesis,label,premise_cleaned,Rel_with_toks
1085,1085,T1182,GW28," Bradley Cooper was Born on Bradley Charles Cooper ,  (1975-01-05) January 5, 1975 (age 43) , Philadelphia, Pennsylvania, U.S..  The Education of Bradley Cooper are Villanova University , Georgetown University (BA) , New School (MFA).  The Years active of Bradley Cooper are 1999-present.  The Spouse(s) of Bradley Cooper are Jennifer Esposito , ( m. 2006;  div. 2007). ",Bradley Cooper has been active since his teens.,0,"bradley cooper was born on bradley charles cooper  ,    ( 1975 - 01 - 05 )  january 5 ,  1975  ( age 43 )   ,  philadelphia ,  pennsylvania ,  u . s .  .   the education of bradley cooper are villanova university  ,  georgetown university  ( ba )   ,  new school  ( mfa )  .   the years active of bradley cooper are 1999 - present .   the spouse ( s )  of bradley cooper are jennifer esposito  ,   (  m .  2006 ;   div .  2007 )  . ","[(('age', 21), ('since', 5), 0, ['RelatedTo']), (('age', 21), ('teens', 7), 0, ['Co-Hyponym']), (('teens', 7), ('age', 21), 1, ['Co-Hyponym']), (('years', 56), ('teens', 7), 0, ['Co-Hyponym']), (('teens', 7), ('years', 56), 1, ['Co-Hyponym'])]"
1086,1086,T1182,GW12," Bradley Cooper was Born on Bradley Charles Cooper ,  (1975-01-05) January 5, 1975 (age 43) , Philadelphia, Pennsylvania, U.S..  The Occupation of Bradley Cooper are Actor, and filmmaker.  The Years active of Bradley Cooper are 1999-present.  The Spouse(s) of Bradley Cooper are Jennifer Esposito , ( m. 2006;  div. 2007). ","The winter of 1975 was when Bradley Cooper, the actor, was born.",2,"bradley cooper was born on bradley charles cooper  ,    ( 1975 - 01 - 05 )  january 5 ,  1975  ( age 43 )   ,  philadelphia ,  pennsylvania ,  u . s .  .   the occupation of bradley cooper are actor ,  and filmmaker .   the years active of bradley cooper are 1999 - present .   the spouse ( s )  of bradley cooper are jennifer esposito  ,   (  m .  2006 ;   div .  2007 )  . ","[(('age', 21), ('born', 13), 0, ['RelatedTo']), (('active', 47), ('actor', 10), 0, ['Co-Hyponym']), (('actor', 10), ('active', 47), 1, ['Co-Hyponym'])]"
1087,1087,T1182,GW12," Bradley Cooper was Born on Bradley Charles Cooper ,  (1975-01-05) January 5, 1975 (age 43) , Philadelphia, Pennsylvania, U.S..  The Residence of Bradley Cooper are New York City, U.S..  The Years active of Bradley Cooper are 1999-present.  The Spouse(s) of Bradley Cooper are Jennifer Esposito , ( m. 2006;  div. 2007). ",Bradley Cooper has lived in Philadelphia since 1975.,1,"bradley cooper was born on bradley charles cooper  ,    ( 1975 - 01 - 05 )  january 5 ,  1975  ( age 43 )   ,  philadelphia ,  pennsylvania ,  u . s .  .   the residence of bradley cooper are new york city ,  u . s .  .   the years active of bradley cooper are 1999 - present .   the spouse ( s )  of bradley cooper are jennifer esposito  ,   (  m .  2006 ;   div .  2007 )  . ","[(('age', 21), ('lived', 3), 0, ['RelatedTo']), (('age', 21), ('since', 6), 0, ['RelatedTo']), (('pennsylvania', 27), ('philadelphia', 5), 0, ['RelatedTo']), (('philadelphia', 5), ('pennsylvania', 27), 1, ['RelatedTo', 'PartOf']), (('philadelphia', 5), ('city', 42), 1, ['IsA'])]"
1088,1088,T1182,GW12," Bradley Cooper was Born on Bradley Charles Cooper ,  (1975-01-05) January 5, 1975 (age 43) , Philadelphia, Pennsylvania, U.S..  The Residence of Bradley Cooper are New York City, U.S..  The Spouse(s) of Bradley Cooper are Jennifer Esposito , ( m. 2006;  div. 2007).  The Partner(s) of Bradley Cooper are Irina Shayk (2015-present). ",Jennifer Esposito and Irina Shayk have both been married to Bradley Cooper.,0,"bradley cooper was born on bradley charles cooper  ,    ( 1975 - 01 - 05 )  january 5 ,  1975  ( age 43 )   ,  philadelphia ,  pennsylvania ,  u . s .  .   the residence of bradley cooper are new york city ,  u . s .  .   the spouse ( s )  of bradley cooper are jennifer esposito  ,   (  m .  2006 ;   div .  2007 )  .   the partner ( s )  of bradley cooper are irina shayk  ( 2015 - present )  . ","[(('married', 8), ('spouse', 50), 1, ['RelatedTo']), (('partner', 72), ('married', 8), 0, ['Co-Hyponym']), (('married', 8), ('partner', 72), 1, ['Co-Hyponym'])]"
1089,1089,T1212,GW28," The Coordinates of Glacier National Park are 48°41′48″N 113°43′6″W﻿ / ﻿48.69667°N 113.71833°W﻿ / 48.69667; -113.71833Coordinates: 48°41′48″N 113°43′6″W﻿ / ﻿48.69667°N 113.71833°W﻿ / 48.69667; -113.71833.  The Inscription of Glacier National Park are 1995  (19th Session).   The Area of Glacier National Park are 1,013,322 acres (4,100.77 km 2 ).  The Established of Glacier National Park are May 11, 1910. ",Glacier National Park is over a million acres and more than a century old.,2,"the coordinates of glacier national park are 48 ° 41 ′ 48″n 113 ° 43 ′ 6″w﻿  /  ﻿48 . 69667 ° n 113 . 71833 ° w﻿  /  48 . 69667 ;   - 113 . 71833coordinates :  48 ° 41 ′ 48″n 113 ° 43 ′ 6″w﻿  /  ﻿48 . 69667 ° n 113 . 71833 ° w﻿  /  48 . 69667 ;   - 113 . 71833 .   the inscription of glacier national park are 1995   ( 19th session )  .    the area of glacier national park are 1 , 013 , 322 acres  ( 4 , 100 . 77 km 2  )  .   the established of glacier national park are may 11 ,  1910 . ","[(('park', 2), ('area', 83), 1, ['RelatedTo']), (('100', 98), ('million', 6), 0, ['Co-Hyponym']), (('million', 6), ('100', 98), 1, ['Co-Hyponym']), (('100', 98), ('century', 12), 0, ['Synonym']), (('century', 12), ('100', 98), 1, ['Synonym']), (('11', 113), ('million', 6), 0, ['Co-Hyponym']), (('million', 6), ('11', 113), 1, ['Co-Hyponym']), (('11', 113), ('century', 12), 0, ['Co-Hyponym']), (('century', 12), ('11', 113), 1, ['Co-Hyponym'])]"
1090,1090,T1212,GW28," The Criteria of Glacier National Park are Natural: vii, ix.  The Nearest city of Glacier National Park are Columbia Falls, Montana.  The Location of Glacier National Park are Flathead County & Glacier County, Montana, United States.  The Part of of Glacier National Park are Waterton-Glacier International Peace Park. ",Glacier National Park is an American park that contains many wild animals.,1,"the criteria of glacier national park are natural :  vii ,  ix .   the nearest city of glacier national park are columbia falls ,  montana .   the location of glacier national park are flathead county  &  glacier county ,  montana ,  united states .   the part of of glacier national park are waterton - glacier international peace park . ","[(('animals', 11), ('park', 5), 1, ['AtLocation']), (('animals', 11), ('park', 19), 1, ['AtLocation']), (('location', 27), ('park', 2), 0, ['Hyponym']), (('park', 2), ('location', 27), 1, ['Hypernym']), (('location', 27), ('park', 6), 0, ['Hyponym']), (('park', 6), ('location', 27), 1, ['Hypernym']), (('location', 27), ('wild', 10), 0, ['Hyponym']), (('wild', 10), ('location', 27), 1, ['Hypernym']), (('animals', 11), ('park', 31), 1, ['AtLocation']), (('animals', 11), ('park', 50), 1, ['AtLocation']), (('international', 55), ('national', 1), 0, ['Antonym', 'DerivedFrom']), (('national', 1), ('international', 55), 1, ['Antonym']), (('animals', 11), ('park', 57), 1, ['AtLocation'])]"
1091,1091,T1212,GW28," The Area of Glacier National Park are 1,013,322 acres (4,100.77 km 2 ).  The Coordinates of Glacier National Park are 48°41′48″N 113°43′6″W﻿ / ﻿48.69667°N 113.71833°W﻿ / 48.69667; -113.71833Coordinates: 48°41′48″N 113°43′6″W﻿ / ﻿48.69667°N 113.71833°W﻿ / 48.69667; -113.71833.  The Inscription of Glacier National Park are 1995  (19th Session).   The Established of Glacier National Park are May 11, 1910. ",Glacier National Park was designated a park less than a century ago.,0,"the area of glacier national park are 1 , 013 , 322 acres  ( 4 , 100 . 77 km 2  )  .   the coordinates of glacier national park are 48 ° 41 ′ 48″n 113 ° 43 ′ 6″w﻿  /  ﻿48 . 69667 ° n 113 . 71833 ° w﻿  /  48 . 69667 ;   - 113 . 71833coordinates :  48 ° 41 ′ 48″n 113 ° 43 ′ 6″w﻿  /  ﻿48 . 69667 ° n 113 . 71833 ° w﻿  /  48 . 69667 ;   - 113 . 71833 .   the inscription of glacier national park are 1995   ( 19th session )  .    the established of glacier national park are may 11 ,  1910 . ","[(('park', 2), ('area', 1), 1, ['RelatedTo']), (('park', 6), ('area', 1), 1, ['RelatedTo']), (('100', 16), ('century', 10), 0, ['Synonym']), (('century', 10), ('100', 16), 1, ['Synonym']), (('11', 113), ('century', 10), 0, ['Co-Hyponym']), (('century', 10), ('11', 113), 1, ['Co-Hyponym'])]"
1092,1092,T1212,GW27," The Location of Glacier National Park are Flathead County & Glacier County, Montana, United States.  The Nearest city of Glacier National Park are Columbia Falls, Montana.  The Area of Glacier National Park are 1,013,322 acres (4,100.77 km 2 ).  The Visitors of Glacier National Park are 2,965,309 (in 2018). ",Glacier National Park is in two counties near Columbia Falls.,2,"the location of glacier national park are flathead county  &  glacier county ,  montana ,  united states .   the nearest city of glacier national park are columbia falls ,  montana .   the area of glacier national park are 1 , 013 , 322 acres  ( 4 , 100 . 77 km 2  )  .   the visitors of glacier national park are 2 , 965 , 309  ( in 2018 )  . ","[(('location', 1), ('park', 2), 0, ['Hyponym']), (('park', 2), ('location', 1), 1, ['Hypernym']), (('counties', 6), ('county', 8), 1, ['FormOf', 'RelatedTo']), (('counties', 6), ('county', 11), 1, ['FormOf', 'RelatedTo']), (('nearest', 19), ('near', 7), 0, ['FormOf', 'RelatedTo', 'DerivedFrom']), (('columbia', 8), ('city', 20), 1, ['RelatedTo']), (('park', 2), ('area', 32), 1, ['RelatedTo']), (('1', 38), ('two', 5), 0, ['Co-Hyponym']), (('two', 5), ('1', 38), 1, ['Co-Hyponym']), (('4', 45), ('two', 5), 0, ['Co-Hyponym']), (('two', 5), ('4', 45), 1, ['Co-Hyponym']), (('2', 51), ('two', 5), 0, ['Synonym', 'HasProperty']), (('two', 5), ('2', 51), 1, ['RelatedTo', 'Synonym', 'HasProperty']), (('2', 61), ('two', 5), 0, ['Synonym', 'HasProperty']), (('two', 5), ('2', 61), 1, ['RelatedTo', 'Synonym', 'HasProperty'])]"
1093,1093,T1212,GW27," The Location of Glacier National Park are Flathead County & Glacier County, Montana, United States.  The Nearest city of Glacier National Park are Columbia Falls, Montana.  The Governing body of Glacier National Park are National Park Service.  The Part of of Glacier National Park are Waterton-Glacier International Peace Park. ",Glacier National Park is part of the world's first international peace park.,1,"the location of glacier national park are flathead county  &  glacier county ,  montana ,  united states .   the nearest city of glacier national park are columbia falls ,  montana .   the governing body of glacier national park are national park service .   the part of of glacier national park are waterton - glacier international peace park . ","[(('location', 1), ('park', 2), 0, ['Hyponym']), (('park', 2), ('location', 1), 1, ['Hypernym']), (('location', 1), ('part', 4), 0, ['Co-Hyponym', 'Hyponym']), (('part', 4), ('location', 1), 1, ['Hypernym', 'Co-Hyponym']), (('location', 1), ('park', 13), 0, ['Hyponym']), (('park', 13), ('location', 1), 1, ['Hypernym']), (('national', 4), ('international', 11), 0, ['Antonym']), (('international', 11), ('national', 4), 1, ['Antonym', 'DerivedFrom']), (('park', 5), ('first', 10), 0, ['Co-Hyponym']), (('first', 10), ('park', 5), 1, ['Co-Hyponym']), (('county', 8), ('part', 4), 0, ['Hypernym']), (('part', 4), ('county', 8), 1, ['Hyponym']), (('county', 11), ('part', 4), 0, ['Hypernym']), (('part', 4), ('county', 11), 1, ['Hyponym']), (('national', 23), ('international', 11), 0, ['Antonym']), (('international', 11), ('national', 23), 1, ['Antonym', 'DerivedFrom']), (('park', 24), ('first', 10), 0, ['Co-Hyponym']), (('first', 10), ('park', 24), 1, ['Co-Hyponym']), (('body', 33), ('part', 4), 0, ['Hypernym', 'RelatedTo']), (('part', 4), ('body', 33), 1, ['Hyponym']), (('body', 33), ('world', 7), 0, ['Co-Hyponym']), (('world', 7), ('body', 33), 1, ['Co-Hyponym']), (('national', 36), ('international', 11), 0, ['Antonym']), (('international', 11), ('national', 36), 1, ['Antonym', 'DerivedFrom']), (('park', 37), ('first', 10), 0, ['Co-Hyponym']), (('first', 10), ('park', 37), 1, ['Co-Hyponym']), (('national', 39), ('international', 11), 0, ['Antonym']), (('international', 11), ('national', 39), 1, ['Antonym', 'DerivedFrom']), (('park', 40), ('first', 10), 0, ['Co-Hyponym']), (('first', 10), ('park', 40), 1, ['Co-Hyponym']), (('service', 41), ('part', 4), 0, ['RelatedTo']), (('part', 44), ('world', 7), 0, ['Co-Hyponym', 'Hyponym']), (('world', 7), ('part', 44), 1, ['IsA', 'Hypernym', 'Co-Hyponym']), (('national', 48), ('international', 11), 0, ['Antonym']), (('international', 11), ('national', 48), 1, ['Antonym', 'DerivedFrom']), (('park', 49), ('first', 10), 0, ['Co-Hyponym']), (('first', 10), ('park', 49), 1, ['Co-Hyponym']), (('international', 54), ('national', 1), 0, ['Antonym', 'DerivedFrom']), (('national', 1), ('international', 54), 1, ['Antonym']), (('peace', 55), ('world', 7), 0, ['RelatedTo']), (('park', 56), ('first', 10), 0, ['Co-Hyponym']), (('first', 10), ('park', 56), 1, ['Co-Hyponym'])]"
1094,1094,T1212,GW27," The Location of Glacier National Park are Flathead County & Glacier County, Montana, United States.  The Nearest city of Glacier National Park are Columbia Falls, Montana.  The Area of Glacier National Park are 1,013,322 acres (4,100.77 km 2 ).  The Visitors of Glacier National Park are 2,965,309 (in 2018). ",Glacier National Park has more acres than 2018 visitors.,0,"the location of glacier national park are flathead county  &  glacier county ,  montana ,  united states .   the nearest city of glacier national park are columbia falls ,  montana .   the area of glacier national park are 1 , 013 , 322 acres  ( 4 , 100 . 77 km 2  )  .   the visitors of glacier national park are 2 , 965 , 309  ( in 2018 )  . ","[(('location', 1), ('park', 2), 0, ['Hyponym']), (('park', 2), ('location', 1), 1, ['Hypernym']), (('park', 2), ('area', 32), 1, ['RelatedTo'])]"
1095,1095,T1212,GW12," The Coordinates of Glacier National Park are 48°41′48″N 113°43′6″W﻿ / ﻿48.69667°N 113.71833°W﻿ / 48.69667; -113.71833Coordinates: 48°41′48″N 113°43′6″W﻿ / ﻿48.69667°N 113.71833°W﻿ / 48.69667; -113.71833.  The Area of Glacier National Park are 1,013,322 acres (4,100.77 km 2 ).  The Established of Glacier National Park are May 11, 1910.  The Visitors of Glacier National Park are 2,965,309 (in 2018). ",Glacier National Park had more that 2 million visitors in the year 2018.,2,"the coordinates of glacier national park are 48 ° 41 ′ 48″n 113 ° 43 ′ 6″w﻿  /  ﻿48 . 69667 ° n 113 . 71833 ° w﻿  /  48 . 69667 ;   - 113 . 71833coordinates :  48 ° 41 ′ 48″n 113 ° 43 ′ 6″w﻿  /  ﻿48 . 69667 ° n 113 . 71833 ° w﻿  /  48 . 69667 ;   - 113 . 71833 .   the area of glacier national park are 1 , 013 , 322 acres  ( 4 , 100 . 77 km 2  )  .   the established of glacier national park are may 11 ,  1910 .   the visitors of glacier national park are 2 , 965 , 309  ( in 2018 )  . ","[(('park', 2), ('area', 70), 1, ['RelatedTo']), (('1', 76), ('2', 6), 0, ['Co-Hyponym']), (('2', 6), ('1', 76), 1, ['RelatedTo', 'Co-Hyponym']), (('4', 83), ('2', 6), 0, ['RelatedTo', 'Co-Hyponym']), (('2', 6), ('4', 83), 1, ['RelatedTo', 'Co-Hyponym']), (('100', 85), ('million', 7), 0, ['Co-Hyponym']), (('million', 7), ('100', 85), 1, ['Co-Hyponym']), (('11', 100), ('million', 7), 0, ['Co-Hyponym']), (('million', 7), ('11', 100), 1, ['Co-Hyponym'])]"
1096,1096,T1212,GW12," The Nearest city of Glacier National Park are Columbia Falls, Montana.  The Inscription of Glacier National Park are 1995  (19th Session).   The Established of Glacier National Park are May 11, 1910.  The Part of of Glacier National Park are Waterton-Glacier International Peace Park. ","Glacier National Park, which is part of the Waterton-Glacier International Peace Park, was established in the spring of 1910.",1,"the nearest city of glacier national park are columbia falls ,  montana .   the inscription of glacier national park are 1995   ( 19th session )  .    the established of glacier national park are may 11 ,  1910 .   the part of of glacier national park are waterton - glacier international peace park . ","[(('city', 2), ('established', 17), 0, ['RelatedTo']), (('national', 5), ('international', 12), 0, ['Antonym']), (('international', 12), ('national', 5), 1, ['Antonym', 'DerivedFrom']), (('national', 17), ('international', 12), 0, ['Antonym']), (('international', 12), ('national', 17), 1, ['Antonym', 'DerivedFrom']), (('national', 30), ('international', 12), 0, ['Antonym']), (('international', 12), ('national', 30), 1, ['Antonym', 'DerivedFrom']), (('may', 33), ('spring', 20), 0, ['RelatedTo']), (('part', 39), ('spring', 20), 0, ['Co-Hyponym']), (('spring', 20), ('part', 39), 1, ['Co-Hyponym']), (('national', 43), ('international', 12), 0, ['Antonym']), (('international', 12), ('national', 43), 1, ['Antonym', 'DerivedFrom']), (('international', 49), ('national', 1), 0, ['Antonym', 'DerivedFrom']), (('national', 1), ('international', 49), 1, ['Antonym'])]"
