,index,table_id,annotator_id,premise,hypothesis,label,premise_cleaned,Rel_with_toks
764,764,T858,GW51," The Production companies of Death Note are LP Entertainment, Vertigo Entertainment, and Lin Pictures.  Death Note was Release date on August 25, 2017 (2017-08-25).  The Running time of Death Note are 100 minutes.  The Budget of Death Note are $40 million.  ",The movie Death Note runs under 3 hours long in order to stay true to the manga series.,2,"the production companies of death note are lp entertainment ,  vertigo entertainment ,  and lin pictures .   death note was release date on august 25 ,  2017  ( 2017 - 08 - 25 )  .   the running time of death note are 100 minutes .   the budget of death note are  $ 40 million . ","[(('production', 1), ('movie', 1), 0, ['RelatedTo', 'Hyponym']), (('movie', 1), ('production', 1), 1, ['Hypernym']), (('production', 1), ('stay', 12), 0, ['Co-Hyponym']), (('stay', 12), ('production', 1), 1, ['Co-Hyponym']), (('production', 1), ('series', 17), 0, ['Hyponym']), (('series', 17), ('production', 1), 1, ['Hypernym']), (('death', 4), ('order', 10), 0, ['Co-Hyponym']), (('order', 10), ('death', 4), 1, ['Co-Hyponym']), (('long', 8), ('note', 5), 1, ['RelatedTo']), (('entertainment', 8), ('movie', 1), 0, ['AtLocation', 'RelatedTo']), (('movie', 1), ('entertainment', 8), 1, ['UsedFor', 'RelatedTo']), (('entertainment', 11), ('movie', 1), 0, ['AtLocation', 'RelatedTo']), (('movie', 1), ('entertainment', 11), 1, ['UsedFor', 'RelatedTo']), (('movie', 1), ('pictures', 15), 1, ['RelatedTo']), (('death', 17), ('order', 10), 0, ['Co-Hyponym']), (('order', 10), ('death', 17), 1, ['Co-Hyponym']), (('long', 8), ('note', 18), 1, ['RelatedTo']), (('release', 20), ('death', 2), 0, ['Hypernym']), (('death', 2), ('release', 20), 1, ['Hyponym']), (('date', 21), ('movie', 1), 0, ['RelatedTo']), (('time', 37), ('hours', 7), 0, ['RelatedTo', 'Co-Hyponym']), (('hours', 7), ('time', 37), 1, ['Co-Hyponym']), (('time', 37), ('long', 8), 0, ['RelatedTo']), (('long', 8), ('time', 37), 1, ['Synonym']), (('death', 39), ('order', 10), 0, ['Co-Hyponym']), (('order', 10), ('death', 39), 1, ['Co-Hyponym']), (('long', 8), ('note', 40), 1, ['RelatedTo']), (('minutes', 43), ('note', 3), 0, ['Co-Hyponym']), (('note', 3), ('minutes', 43), 1, ['Co-Hyponym']), (('death', 48), ('order', 10), 0, ['Co-Hyponym']), (('order', 10), ('death', 48), 1, ['Co-Hyponym']), (('long', 8), ('note', 49), 1, ['RelatedTo'])]"
765,765,T869,GW27," The Megacity of Chennai Madras are 7,088,000.  The Rank of Chennai Madras are 4th.  The Metro of Chennai Madras are 8,653,521 , 8,917,749 (Extended UA).  The Metro rank of Chennai Madras are 4th. ",Chennai has the sank rank for megacities and metros.,0,"the megacity of chennai madras are 7 , 088 , 000 .   the rank of chennai madras are 4th .   the metro of chennai madras are 8 , 653 , 521  ,  8 , 917 , 749  ( extended ua )  .   the metro rank of chennai madras are 4th . ","[(('megacities', 6), ('megacity', 1), 1, ['FormOf', 'RelatedTo']), (('madras', 4), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 4), 1, ['Synonym', 'RelatedTo']), (('madras', 16), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 16), 1, ['Synonym', 'RelatedTo']), (('metros', 8), ('metro', 21), 1, ['FormOf', 'RelatedTo']), (('madras', 24), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 24), 1, ['Synonym', 'RelatedTo']), (('metros', 8), ('metro', 43), 1, ['FormOf', 'RelatedTo']), (('madras', 47), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 47), 1, ['Synonym', 'RelatedTo'])]"
766,766,T869,GW27," The Megacity of Chennai Madras are 7,088,000.  The Density of Chennai Madras are 17,000/sq km (43,000/sq mi).  The Metro of Chennai Madras are 8,653,521 , 8,917,749 (Extended UA).  The Metro rank of Chennai Madras are 4th. ",Chennai is the densest city.,1,"the megacity of chennai madras are 7 , 088 , 000 .   the density of chennai madras are 17 , 000 / sq km  ( 43 , 000 / sq mi )  .   the metro of chennai madras are 8 , 653 , 521  ,  8 , 917 , 749  ( extended ua )  .   the metro rank of chennai madras are 4th . ","[(('megacity', 1), ('city', 4), 0, ['DerivedFrom', 'RelatedTo']), (('city', 4), ('megacity', 1), 1, ['RelatedTo']), (('chennai', 3), ('city', 4), 0, ['IsA']), (('madras', 4), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 4), 1, ['Synonym', 'RelatedTo']), (('chennai', 15), ('city', 4), 0, ['IsA']), (('madras', 16), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 16), 1, ['Synonym', 'RelatedTo']), (('city', 4), ('metro', 34), 1, ['RelatedTo']), (('chennai', 36), ('city', 4), 0, ['IsA']), (('madras', 37), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 37), 1, ['Synonym', 'RelatedTo']), (('city', 4), ('metro', 56), 1, ['RelatedTo']), (('chennai', 59), ('city', 4), 0, ['IsA']), (('madras', 60), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 60), 1, ['Synonym', 'RelatedTo'])]"
767,767,T869,GW27," The Megacity of Chennai Madras are 7,088,000.  The Density of Chennai Madras are 17,000/sq km (43,000/sq mi).  The Metro of Chennai Madras are 8,653,521 , 8,917,749 (Extended UA).  The Metro rank of Chennai Madras are 4th. ",Chennai has less people in its megacity than in its metro.,2,"the megacity of chennai madras are 7 , 088 , 000 .   the density of chennai madras are 17 , 000 / sq km  ( 43 , 000 / sq mi )  .   the metro of chennai madras are 8 , 653 , 521  ,  8 , 917 , 749  ( extended ua )  .   the metro rank of chennai madras are 4th . ","[(('madras', 4), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 4), 1, ['Synonym', 'RelatedTo']), (('madras', 16), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 16), 1, ['Synonym', 'RelatedTo']), (('madras', 37), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 37), 1, ['Synonym', 'RelatedTo']), (('madras', 60), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 60), 1, ['Synonym', 'RelatedTo'])]"
768,768,T869,GW51," The Megacity of Chennai Madras are 7,088,000.  The Density of Chennai Madras are 17,000/sq km (43,000/sq mi).  The Metro of Chennai Madras are 8,653,521 , 8,917,749 (Extended UA).  The Metro rank of Chennai Madras are 4th. ",Chennai is a small city in the Madras region.,0,"the megacity of chennai madras are 7 , 088 , 000 .   the density of chennai madras are 17 , 000 / sq km  ( 43 , 000 / sq mi )  .   the metro of chennai madras are 8 , 653 , 521  ,  8 , 917 , 749  ( extended ua )  .   the metro rank of chennai madras are 4th . ","[(('megacity', 1), ('city', 4), 0, ['DerivedFrom', 'RelatedTo']), (('city', 4), ('megacity', 1), 1, ['RelatedTo']), (('chennai', 3), ('city', 4), 0, ['IsA']), (('chennai', 3), ('madras', 7), 0, ['Synonym', 'RelatedTo']), (('madras', 7), ('chennai', 3), 1, ['Synonym', 'RelatedTo']), (('madras', 4), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 4), 1, ['Synonym', 'RelatedTo']), (('chennai', 15), ('city', 4), 0, ['IsA']), (('chennai', 15), ('madras', 7), 0, ['Synonym', 'RelatedTo']), (('madras', 7), ('chennai', 15), 1, ['Synonym', 'RelatedTo']), (('madras', 16), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 16), 1, ['Synonym', 'RelatedTo']), (('city', 4), ('metro', 34), 1, ['RelatedTo']), (('chennai', 36), ('city', 4), 0, ['IsA']), (('chennai', 36), ('madras', 7), 0, ['Synonym', 'RelatedTo']), (('madras', 7), ('chennai', 36), 1, ['Synonym', 'RelatedTo']), (('madras', 37), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 37), 1, ['Synonym', 'RelatedTo']), (('city', 4), ('metro', 56), 1, ['RelatedTo']), (('region', 8), ('rank', 57), 1, ['RelatedTo']), (('chennai', 59), ('city', 4), 0, ['IsA']), (('chennai', 59), ('madras', 7), 0, ['Synonym', 'RelatedTo']), (('madras', 7), ('chennai', 59), 1, ['Synonym', 'RelatedTo']), (('madras', 60), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 60), 1, ['Synonym', 'RelatedTo'])]"
769,769,T869,GW51," The Megacity of Chennai Madras are 7,088,000.  The Density of Chennai Madras are 17,000/sq km (43,000/sq mi).  The Metro of Chennai Madras are 8,653,521 , 8,917,749 (Extended UA).  The Metro rank of Chennai Madras are 4th. ",Chennai is located in the country of India.,1,"the megacity of chennai madras are 7 , 088 , 000 .   the density of chennai madras are 17 , 000 / sq km  ( 43 , 000 / sq mi )  .   the metro of chennai madras are 8 , 653 , 521  ,  8 , 917 , 749  ( extended ua )  .   the metro rank of chennai madras are 4th . ","[(('chennai', 3), ('india', 7), 0, ['RelatedTo', 'PartOf']), (('madras', 4), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 4), 1, ['Synonym', 'RelatedTo']), (('chennai', 15), ('india', 7), 0, ['RelatedTo', 'PartOf']), (('madras', 16), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 16), 1, ['Synonym', 'RelatedTo']), (('chennai', 36), ('india', 7), 0, ['RelatedTo', 'PartOf']), (('madras', 37), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 37), 1, ['Synonym', 'RelatedTo']), (('chennai', 59), ('india', 7), 0, ['RelatedTo', 'PartOf']), (('madras', 60), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 60), 1, ['Synonym', 'RelatedTo'])]"
770,770,T869,GW51," The Megacity of Chennai Madras are 7,088,000.  The Density of Chennai Madras are 17,000/sq km (43,000/sq mi).  The Metro of Chennai Madras are 8,653,521 , 8,917,749 (Extended UA).  The Metro rank of Chennai Madras are 4th. ","Chennai is the largest city in the Madras region, with a population count in the 6-digits range.",2,"the megacity of chennai madras are 7 , 088 , 000 .   the density of chennai madras are 17 , 000 / sq km  ( 43 , 000 / sq mi )  .   the metro of chennai madras are 8 , 653 , 521  ,  8 , 917 , 749  ( extended ua )  .   the metro rank of chennai madras are 4th . ","[(('megacity', 1), ('city', 4), 0, ['DerivedFrom', 'RelatedTo']), (('city', 4), ('megacity', 1), 1, ['RelatedTo']), (('chennai', 3), ('city', 4), 0, ['IsA']), (('chennai', 3), ('madras', 7), 0, ['Synonym', 'RelatedTo']), (('madras', 7), ('chennai', 3), 1, ['Synonym', 'RelatedTo']), (('madras', 4), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 4), 1, ['Synonym', 'RelatedTo']), (('7', 6), ('6', 16), 0, ['Co-Hyponym']), (('6', 16), ('7', 6), 1, ['Co-Hyponym']), (('population', 12), ('density', 13), 1, ['RelatedTo']), (('chennai', 15), ('city', 4), 0, ['IsA']), (('chennai', 15), ('madras', 7), 0, ['Synonym', 'RelatedTo']), (('madras', 7), ('chennai', 15), 1, ['Synonym', 'RelatedTo']), (('madras', 16), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 16), 1, ['Synonym', 'RelatedTo']), (('city', 4), ('metro', 34), 1, ['RelatedTo']), (('chennai', 36), ('city', 4), 0, ['IsA']), (('chennai', 36), ('madras', 7), 0, ['Synonym', 'RelatedTo']), (('madras', 7), ('chennai', 36), 1, ['Synonym', 'RelatedTo']), (('madras', 37), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 37), 1, ['Synonym', 'RelatedTo']), (('8', 39), ('6', 16), 0, ['Co-Hyponym']), (('6', 16), ('8', 39), 1, ['Co-Hyponym']), (('8', 45), ('6', 16), 0, ['Co-Hyponym']), (('6', 16), ('8', 45), 1, ['Co-Hyponym']), (('extended', 51), ('range', 19), 0, ['RelatedTo']), (('city', 4), ('metro', 56), 1, ['RelatedTo']), (('region', 8), ('rank', 57), 1, ['RelatedTo']), (('rank', 57), ('population', 12), 0, ['RelatedTo']), (('rank', 57), ('count', 13), 0, ['Co-Hyponym']), (('count', 13), ('rank', 57), 1, ['RelatedTo', 'Co-Hyponym']), (('rank', 57), ('range', 19), 0, ['Synonym', 'Co-Hyponym']), (('range', 19), ('rank', 57), 1, ['Synonym', 'Co-Hyponym']), (('chennai', 59), ('city', 4), 0, ['IsA']), (('chennai', 59), ('madras', 7), 0, ['Synonym', 'RelatedTo']), (('madras', 7), ('chennai', 59), 1, ['Synonym', 'RelatedTo']), (('madras', 60), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 60), 1, ['Synonym', 'RelatedTo'])]"
771,771,T869,GW28," The Megacity of Chennai Madras are 7,088,000.  The Density of Chennai Madras are 17,000/sq km (43,000/sq mi).  The Metro of Chennai Madras are 8,653,521 , 8,917,749 (Extended UA).  The Metro rank of Chennai Madras are 4th. ",Chennai is a sparsely populated city.,0,"the megacity of chennai madras are 7 , 088 , 000 .   the density of chennai madras are 17 , 000 / sq km  ( 43 , 000 / sq mi )  .   the metro of chennai madras are 8 , 653 , 521  ,  8 , 917 , 749  ( extended ua )  .   the metro rank of chennai madras are 4th . ","[(('megacity', 1), ('city', 5), 0, ['DerivedFrom', 'RelatedTo']), (('city', 5), ('megacity', 1), 1, ['RelatedTo']), (('chennai', 3), ('city', 5), 0, ['IsA']), (('madras', 4), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 4), 1, ['Synonym', 'RelatedTo']), (('chennai', 15), ('city', 5), 0, ['IsA']), (('madras', 16), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 16), 1, ['Synonym', 'RelatedTo']), (('city', 5), ('metro', 34), 1, ['RelatedTo']), (('chennai', 36), ('city', 5), 0, ['IsA']), (('madras', 37), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 37), 1, ['Synonym', 'RelatedTo']), (('city', 5), ('metro', 56), 1, ['RelatedTo']), (('chennai', 59), ('city', 5), 0, ['IsA']), (('madras', 60), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 60), 1, ['Synonym', 'RelatedTo'])]"
772,772,T869,GW28," The Megacity of Chennai Madras are 7,088,000.  The Density of Chennai Madras are 17,000/sq km (43,000/sq mi).  The Metro of Chennai Madras are 8,653,521 , 8,917,749 (Extended UA).  The Metro rank of Chennai Madras are 4th. ",Chennai is a crowded city in India.,1,"the megacity of chennai madras are 7 , 088 , 000 .   the density of chennai madras are 17 , 000 / sq km  ( 43 , 000 / sq mi )  .   the metro of chennai madras are 8 , 653 , 521  ,  8 , 917 , 749  ( extended ua )  .   the metro rank of chennai madras are 4th . ","[(('megacity', 1), ('city', 4), 0, ['DerivedFrom', 'RelatedTo']), (('city', 4), ('megacity', 1), 1, ['RelatedTo']), (('chennai', 3), ('city', 4), 0, ['IsA']), (('chennai', 3), ('india', 6), 0, ['RelatedTo', 'PartOf']), (('madras', 4), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 4), 1, ['Synonym', 'RelatedTo']), (('chennai', 15), ('city', 4), 0, ['IsA']), (('chennai', 15), ('india', 6), 0, ['RelatedTo', 'PartOf']), (('madras', 16), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 16), 1, ['Synonym', 'RelatedTo']), (('city', 4), ('metro', 34), 1, ['RelatedTo']), (('chennai', 36), ('city', 4), 0, ['IsA']), (('chennai', 36), ('india', 6), 0, ['RelatedTo', 'PartOf']), (('madras', 37), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 37), 1, ['Synonym', 'RelatedTo']), (('city', 4), ('metro', 56), 1, ['RelatedTo']), (('chennai', 59), ('city', 4), 0, ['IsA']), (('chennai', 59), ('india', 6), 0, ['RelatedTo', 'PartOf']), (('madras', 60), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 60), 1, ['Synonym', 'RelatedTo'])]"
773,773,T869,GW28," The Megacity of Chennai Madras are 7,088,000.  The Density of Chennai Madras are 17,000/sq km (43,000/sq mi).  The Metro of Chennai Madras are 8,653,521 , 8,917,749 (Extended UA).  The Metro rank of Chennai Madras are 4th. ",Chennai metro region is more populated than the megacity itself.,2,"the megacity of chennai madras are 7 , 088 , 000 .   the density of chennai madras are 17 , 000 / sq km  ( 43 , 000 / sq mi )  .   the metro of chennai madras are 8 , 653 , 521  ,  8 , 917 , 749  ( extended ua )  .   the metro rank of chennai madras are 4th . ","[(('madras', 4), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 4), 1, ['Synonym', 'RelatedTo']), (('madras', 16), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 16), 1, ['Synonym', 'RelatedTo']), (('madras', 37), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 37), 1, ['Synonym', 'RelatedTo']), (('region', 2), ('rank', 57), 1, ['RelatedTo']), (('madras', 60), ('chennai', 0), 0, ['Synonym', 'RelatedTo']), (('chennai', 0), ('madras', 60), 1, ['Synonym', 'RelatedTo'])]"
774,774,T890,GW14," The Distributed by of Brooklyn are Fox Searchlight Pictures  (United States), Mongrel Media  (Canada), 20th Century Fox  (International), and Lionsgate  (United Kingdom).  Brooklyn was Release date on 26 January 2015 (2015-01-26) (Sundance), and 6 November 2015 (2015-11-06) (United Kingdom).  The Country of Brooklyn are United Kingdom, Canada, and Ireland.  The Produced by of Brooklyn are Amanda Posey, and Finola Dwyer. ",Brooklyn was released in less than two different countries.,0,"the distributed by of brooklyn are fox searchlight pictures   ( united states )  ,  mongrel media   ( canada )  ,  20th century fox   ( international )  ,  and lionsgate   ( united kingdom )  .   brooklyn was release date on 26 january 2015  ( 2015 - 01 - 26 )   ( sundance )  ,  and 6 november 2015  ( 2015 - 11 - 06 )   ( united kingdom )  .   the country of brooklyn are united kingdom ,  canada ,  and ireland .   the produced by of brooklyn are amanda posey ,  and finola dwyer . ","[(('fox', 6), ('two', 6), 0, ['RelatedTo']), (('fox', 22), ('two', 6), 0, ['RelatedTo']), (('released', 2), ('release', 36), 1, ['FormOf', 'RelatedTo']), (('date', 37), ('two', 6), 0, ['RelatedTo']), (('6', 54), ('two', 6), 0, ['Co-Hyponym']), (('two', 6), ('6', 54), 1, ['Co-Hyponym']), (('countries', 8), ('country', 70), 1, ['FormOf', 'RelatedTo'])]"
